#GEN	x_best	f(x_best)	#eval
352	[-1.33735335e-28  1.74864479e-29]	1.8190915686732966e-56	45184
353	[-1.33735335e-28  1.74864479e-29]	1.8190915686732966e-56	45312
354	[-1.33735335e-28  1.74864479e-29]	1.8190915686732966e-56	45440
355	[-5.78791356e-29  7.74790990e-29]	9.353005124638413e-57	45568
356	[-5.78791356e-29  7.74790990e-29]	9.353005124638413e-57	45696
357	[-5.78791356e-29  7.74790990e-29]	9.353005124638413e-57	45824
358	[-5.78791356e-29  7.74790990e-29]	9.353005124638413e-57	45952
359	[-8.17571544e-29  4.54522668e-29]	8.750140851456002e-57	46080
360	[-8.17571544e-29  4.54522668e-29]	8.750140851456002e-57	46208
361	[ 1.34444041e-29 -8.96140062e-29]	8.211422114190699e-57	46336
362	[ 3.10490558e-29 -2.59386478e-29]	1.6368573169347904e-57	46464
363	[ 3.10490558e-29 -2.59386478e-29]	1.6368573169347904e-57	46592
364	[1.83725102e-29 2.61695630e-29]	1.0223951571313643e-57	46720
365	[ 9.85997440e-30 -2.08138574e-29]	5.304357542876877e-58	46848
366	[6.70933070e-30 9.10142632e-30]	1.278510794526648e-58	46976
367	[6.70933070e-30 9.10142632e-30]	1.278510794526648e-58	47104
368	[6.70933070e-30 9.10142632e-30]	1.278510794526648e-58	47232
369	[6.70933070e-30 9.10142632e-30]	1.278510794526648e-58	47360
370	[6.70933070e-30 9.10142632e-30]	1.278510794526648e-58	47488
371	[6.15414224e-30 9.05947528e-30]	1.1994755906927337e-58	47616
372	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	47744
373	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	47872
374	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48000
375	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48128
376	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48256
377	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48384
378	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48512
379	[-2.35356498e-30  1.44582419e-30]	7.629675725834437e-60	48640
380	[-7.51875359e-31 -1.16374015e-30]	1.9196076986100038e-60	48768
381	[-6.04320072e-31 -7.13493884e-31]	8.742762724974958e-61	48896
382	[-6.04320072e-31 -7.13493884e-31]	8.742762724974958e-61	49024
383	[-5.58195418e-31 -3.35796433e-31]	4.2434136929039296e-61	49152
384	[-5.58195418e-31 -3.35796433e-31]	4.2434136929039296e-61	49280
385	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	49408
386	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	49536
387	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	49664
388	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	49792
389	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	49920
390	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	50048
391	[-1.18179094e-31 -5.68183442e-32]	1.7194622573964844e-62	50176
392	[5.82159293e-32 1.06718144e-31]	1.4777856625169573e-62	50304
393	[5.82159293e-32 1.06718144e-31]	1.4777856625169573e-62	50432
394	[-1.18557432e-33  1.00380147e-31]	1.0077579457715358e-62	50560
395	[ 6.00509315e-32 -7.25295459e-32]	8.866649397057717e-63	50688
396	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	50816
397	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	50944
398	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	51072
399	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	51200
